Session;Numéro de texte;Date de dépôt;Auteurs;Titre;Type de dossier;URL du dossier;État du dossier;Décision du CC;Date de la décision;Date de promulgation;Numéro de la loi;Thèmes
2019;247;"15/01/2020";"Jean-Pierre LELEUX, Christian CAMBON, Marc-Philippe DAUBRESSE, Nicole DURANTON, Daniel LAURENT, Dominique ESTROSI SASSONE, Christine LAVARDE, Jean SOL, Cyril PELLEVAT, Florence LASSARADE, Catherine DEROCHE, Rémy POINTEREAU, Jacqueline EUSTACHE-BRINIO, François CALVET, François BONHOMME, Jacques GENEST, René DANESI, Édouard COURTIAL, Antoine LEFÈVRE, Marie-Thérèse BRUGUIÈRE, Philippe MOUILLER, Alain SCHMITZ, Guy-Dominique KENNEL, Catherine DI FOLCO, Catherine DUMAS, Corinne IMBERT, Chantal DESEYNE, Marta de CIDRAC, Agnès CANAYER, Anne-Marie BERTRAND, Jean-Marie MORISSET, Pascale GRUNY, Élisabeth LAMURE, Philippe BAS, Martine BERTHET, Alain DUFAUT, Colette GIUDICELLI, Mathieu DARNAUD, Michel SAVIN, Alain CHATILLON, Gérard LONGUET, Alain HOUPERT, Michel VASPART, Françoise RAMOND, Pierre CUYPERS, Claudine THOMAS, Anne CHAIN-LARCHÉ, Jean-François RAPIN, Pascale BORIES, Benoît HURÉ, Christine LANFRANCHI DORGAL, Brigitte MICOULEAU, Olivier PACCAUD, Stéphane PIEDNOIR, Viviane MALET, Laure DARCOS, Sébastien MEURANT, Isabelle RAIMOND-PAVERO, Marie-Christine CHAUVIN, Jean-François HUSSON, Bruno SIDO";"proposition de loi visant à étendre les conditions d'attribution de la mention « Mort pour le service de la Nation » et de son statut";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-247.html";"caduc";"";"";"";"";"Anciens combattants"
2019;250;"16/01/2020";"Max BRISSON, Philippe BAS, Roger KAROUTCHI, Rémy POINTEREAU, Édouard COURTIAL, Alain MILON, Jacky DEROMEDI, Daniel LAURENT, Bernard BONNE, Catherine PROCACCIA, Laure DARCOS, Stéphane PIEDNOIR, Arnaud BAZIN, Jean-Marie MORISSET, Isabelle RAIMOND-PAVERO, Pascale GRUNY, Michel VASPART, Alain DUFAUT, Bernard FOURNIER, François CALVET, Marta de CIDRAC, Guy-Dominique KENNEL, Patrick CHAIZE, Jean-Pierre LELEUX, Louis-Jean de NICOLAY, Jean Pierre VOGEL, Nicole DURANTON, Joëlle GARRIAUD-MAYLAM, François BONHOMME, Frédérique PUISSAT, Michel SAVIN, Christine BONFANTI-DOSSAT, René DANESI, Marie-Pierre RICHER, Ronan LE GLEUT, Antoine LEFÈVRE, Jérôme BASCHER, Anne-Marie BERTRAND, Marc-Philippe DAUBRESSE, Jean-François RAPIN, Marie-Thérèse BRUGUIÈRE, Catherine DEROCHE, Élisabeth LAMURE, Sophie PRIMAS, Annie DELMONT-KOROPOULIS, Brigitte LHERBIER, Agnès CANAYER, Pierre CUYPERS, Cédric PERRIN, Bruno SIDO, Alain HOUPERT, Ladislas PONIATOWSKI, Bruno GILLES, Catherine DUMAS, Hugues SAURY, Florence LASSARADE, Corinne IMBERT, Vincent SEGOUIN";"proposition de loi visant à exonérer de taxe sur la valeur ajoutée les achats et réparations de véhicules et matériels utilisés par les associations de secourisme";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-250.html";"caduc";"";"";"";"";"Économie et finances, fiscalité"
2019;252;"16/01/2020";"Jean Louis MASSON, Christine HERZOG, Claudine KAUFFMANN";"proposition de loi tendant à supprimer l'exemption de responsabilité pénale pour trouble psychique lorsque l'état de la personne concernée résulte de ses propres agissements, notamment de la consommation volontaire de substances hallucinogènes ou autres";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-252.html";"caduc";"";"";"";"";"Justice, Police et sécurité"
2019;253;"17/01/2020";"Laurence ROSSIGNOL, Michelle MEUNIER, Maryvonne BLONDIN, Marie-Pierre MONIER, Claudine LEPAGE, Martine FILLEUL, David ASSOULINE, Jacques-Bernard MAGNER, Angèle PRÉVILLE, Samia GHALI, Didier MARIE, Yannick VAUGRENARD, Jérôme DURAIN, Patrice JOLY, Maurice ANTISTE, Bernard LALANDE, Rachel MAZUIR, Jean-Louis TOURENNE, Gilbert ROGER, Martial BOURQUIN, Viviane ARTIGALAS, Yves DAUDIGNY, André VALLINI, Gilbert-Luc DEVINAZ, Éric KERROUCHE, Jean-Pierre SUEUR, Jean-Claude TISSOT, Sylvie ROBERT, Jean-Luc FICHET, Nadine GRELET-CERTENAIS, Hélène CONWAY-MOURET, Marie-Françoise PEROL-DUMONT";"proposition de loi visant à créer le crime de violence sexuelle sur enfant";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-253.html";"caduc";"";"";"";"";"Justice, Société"
2019;254;"21/01/2020";"Esther BENBASSA, Cathy APOURCEAU-POLY, Éliane ASSASSI, Martine BERTHET, Éric BOCQUET, Martial BOURQUIN, Olivier CADIC, Laurence COHEN, Cécile CUKIERMAN, Roland COURTEAU, Ronan DANTEC, Gilbert-Luc DEVINAZ, Fabien GAY, Guillaume GONTARD, Michelle GRÉAUME, Annie GUILLEMOT, Sophie JOISSAINS, Bernard JOMIER, Gisèle JOURDA, Joël LABBÉ, Pierre LAURENT, Marie-Noëlle LIENEMANN, Rachel MAZUIR, Pierre OUZOULIAS, Angèle PRÉVILLE, Christine PRUNAUD, Laurence ROSSIGNOL, Pascal SAVOLDELLI, Sophie TAILLÉ-POLIAN, André VALLINI";"proposition de loi pour un élevage éthique, socialement juste et soucieux du bien-être animal";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-254.html";"caduc";"";"";"";"";"Agriculture et pêche"
2019;255;"22/01/2020";"Sylvie GOY-CHAVENT";"proposition de loi relative au harcèlement criminel";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-255.html";"caduc";"";"";"";"";"Justice, Société"
2019;256;"22/01/2020";"Sylvie GOY-CHAVENT";"proposition de loi relative au pouvoir de police du maire dans les espaces naturels non aménagés";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-256.html";"caduc";"";"";"";"";"Collectivités territoriales, Police et sécurité, Société"
2019;257;"22/01/2020";"Sylvie GOY-CHAVENT";"proposition de loi visant à instituer un délit de harcèlement religieux";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-257.html";"caduc";"";"";"";"";"Justice, Société"
2019;268;"22/01/2020";"Jean Louis MASSON, Christine HERZOG, Claudine KAUFFMANN";"proposition de loi relative aux nuances politiques attribuées aux élus et aux candidats par le fichier du ministère de l'intérieur";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-268.html";"caduc";"";"";"";"";"Pouvoirs publics et Constitution"
2019;269;"22/01/2020";"Laurent LAFON";"proposition de loi relative à la gouvernance universitaire";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-269.html";"caduc";"";"";"";"";"Culture, Éducation"
2019;276;"29/01/2020";"Alain FOUCHÉ, Claude MALHURET, Joël GUERRIAU, Jérôme BIGNON, Alain MARC, Colette MÉLOT, Jean-Louis LAGOURGUE, Dany WATTEBLED, Daniel CHASSEING, Franck MENONVILLE, Emmanuel CAPUS, Yves BOULOUX, Albéric de MONTGOLFIER, Marc-Philippe DAUBRESSE, Bernard BONNE, Philippe BONNECARRÈRE, Jean Pierre VOGEL, Nicole DURANTON, François BONHOMME, Marie-Thérèse BRUGUIÈRE, Christian CAMBON, Jean-François LONGEOT, Yves DÉTRAIGNE, Florence LASSARADE, Olivier PACCAUD, Olivier CIGOLOTTI, Anne-Marie BERTRAND, Michel CANÉVET, Jean-Marie MORISSET, Françoise FÉRAT, Élisabeth LAMURE, Cyril PELLEVAT, Hervé MARSEILLE, François CALVET, Frédérique PUISSAT, Pierre CHARON, Alain HOUPERT, Gérard LONGUET, Loïc HERVÉ, Serge BABARY, Claude KERN, Ronan LE GLEUT, Nathalie DELATTRE, Michel RAISON, Cédric PERRIN, Pascale BORIES, Pascal MARTIN, Bernard FOURNIER, Gilbert BOUCHET, Louis-Jean de NICOLAY, Brigitte MICOULEAU, Patrick CHAIZE, Jean-Marie VANLERENBERGHE";"proposition de loi tendant à sécuriser la vente de véhicules automobiles d'occasion";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-276.html";"caduc";"";"";"";"";"PME, commerce et artisanat, Société, Transports"
2019;284;"30/01/2020";"Anne-Marie BERTRAND, Marc-Philippe DAUBRESSE, Jocelyne GUIDEZ, Marie-Thérèse BRUGUIÈRE, Pierre CUYPERS, Alain HOUPERT, Laurent DUPLOMB, Michel CANÉVET, Jean Pierre VOGEL, Jean-Marie MORISSET, Robert del PICCHIA, Sylviane NOËL, Annie DELMONT-KOROPOULIS, Pascale GRUNY, Jean-François RAPIN, Bruno SIDO, Marie MERCIER";"proposition de loi tendant à réduire les émissions de gaz à effet de serre";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-284.html";"caduc";"";"";"";"";"Environnement, Questions sociales et santé"
2019;292;"31/01/2020";"Esther SITTLER";"proposition de loi organique visant à assouplir le cumul des mandats parlementaires et locaux dans les communes de moins de 3 500 habitants";"proposition de loi organique";"http://www.senat.fr/dossier-legislatif/ppl19-292.html";"caduc";"";"";"";"";"Collectivités territoriales, Pouvoirs publics et Constitution"
2019;293;"03/02/2020";"Philippe BAS, Bruno RETAILLEAU, Hervé MARSEILLE, Pascal ALLIZARD, Serge BABARY, Jérôme BASCHER, Arnaud BAZIN, Martine BERTHET, Anne-Marie BERTRAND, Annick BILLON, Jean BIZET, Jean-Baptiste BLANC, Jean-Marie BOCKEL, Christine BONFANTI-DOSSAT, François BONHOMME, Bernard BONNE, Gilbert BOUCHET, Yves BOULOUX, Max BRISSON, Marie-Thérèse BRUGUIÈRE, Olivier CADIC, François CALVET, Christian CAMBON, Agnès CANAYER, Michel CANÉVET, Jean-Noël CARDOUX, Alain CAZABONNE, Anne CHAIN-LARCHÉ, Patrick CHAIZE, Pierre CHARON, Alain CHATILLON, Marie-Christine CHAUVIN, Marta de CIDRAC, Olivier CIGOLOTTI, Édouard COURTIAL, Pierre CUYPERS, Philippe DALLIER, René DANESI, Laure DARCOS, Mathieu DARNAUD, Marc-Philippe DAUBRESSE, Vincent DELAHAYE, Robert del PICCHIA, Gérard DÉRIOT, Catherine DEROCHE, Jacky DEROMEDI, Chantal DESEYNE, Yves DÉTRAIGNE, Catherine DI FOLCO, Alain DUFAUT, Catherine DUMAS, Laurent DUPLOMB, Nicole DURANTON, Jean-Paul ÉMORINE, Dominique ESTROSI SASSONE, Jacqueline EUSTACHE-BRINIO, Françoise FÉRAT, Michel FORISSIER, Bernard FOURNIER, Catherine FOURNIER, Christophe-André FRASSA, Pierre FROGIER, Joëlle GARRIAUD-MAYLAM, Françoise GATEL, Jacques GENEST, Frédérique GERBAUD, Bruno GILLES, Jordi GINESTA, Nathalie GOULET, Jean-Pierre GRAND, Daniel GREMILLET, Pascale GRUNY, Charles GUENÉ, Jocelyne GUIDEZ, Loïc HERVÉ, Alain HOUPERT, Jean-Raymond HUGONET, Benoît HURÉ, Corinne IMBERT, Jean-Marie JANSSENS, Sophie JOISSAINS, Muriel JOURDA, Roger KAROUTCHI, Guy-Dominique KENNEL, Claude KERN, Marc LAMÉNIE, Élisabeth LAMURE, Florence LASSARADE, Michel LAUGIER, Daniel LAURENT, Christine LAVARDE, Antoine LEFÈVRE, Dominique de LEGGE, Ronan LE GLEUT, Jean-Pierre LELEUX, Henri LEROY, Brigitte LHERBIER, Jean-François LONGEOT, Gérard LONGUET, Pierre LOUAULT, Jean-Claude LUCHE, Viviane MALET, Didier MANDELLI, Pascal MARTIN, Hervé MAUREY, Pierre MÉDEVIELLE, Marie MERCIER, Brigitte MICOULEAU, Alain MILON, Jean-Marie MIZZON, Jean-Pierre MOGA, Albéric de MONTGOLFIER, Patricia MORHET-RICHAUD, Catherine MORIN-DESAILLY, Jean-Marie MORISSET, Philippe MOUILLER, Louis-Jean de NICOLAY, Sylviane NOËL, Claude NOUGEIN, Olivier PACCAUD, Philippe PAUL, Cyril PELLEVAT, Philippe PEMEZEC, Cédric PERRIN, Évelyne PERROT, Stéphane PIEDNOIR, Jackie PIERRE, Rémy POINTEREAU, Ladislas PONIATOWSKI, Catherine PROCACCIA, Sonia de LA PROVÔTÉ, Frédérique PUISSAT, Michel RAISON, Françoise RAMOND, Jean-François RAPIN, Damien REGNARD, André REICHARDT, Hugues SAURY, René-Paul SAVARY, Michel SAVIN, Alain SCHMITZ, Vincent SEGOUIN, Bruno SIDO, Esther SITTLER, Jean SOL, Lana TETUANUI, Claudine THOMAS, Catherine TROENDLÉ, Michel VASPART, Jean-Pierre VIAL, Jean Pierre VOGEL";"proposition de loi constitutionnelle visant à garantir la prééminence des lois de la République";"proposition de loi constitutionnelle";"http://www.senat.fr/dossier-legislatif/ppl19-293.html";"Deuxième lecture (Sénat)";"";"";"";"";"Pouvoirs publics et Constitution, Société"
2019;297;"04/02/2020";"Roger KAROUTCHI, Jérôme BASCHER, Jean-François LONGEOT, Patricia MORHET-RICHAUD, Laure DARCOS, Michèle VULLIEN, Michel LAUGIER, Catherine DEROCHE, Antoine LEFÈVRE, François CALVET, Jean-François HUSSON, Marie-Christine CHAUVIN, Nathalie GOULET, Didier MANDELLI, Catherine DUMAS, Nicole DURANTON, Jean BIZET, Ronan LE GLEUT, Arnaud BAZIN, Olivier PACCAUD, Jean-Jacques PANUNZI, Esther SITTLER, René-Paul SAVARY, Jean-Pierre DECOOL, Annick BILLON, Jean-Marie MORISSET, Frédérique PUISSAT, Franck MENONVILLE, Jean SOL, Martine BERTHET, Max BRISSON, Gérard LONGUET, Sylvie GOY-CHAVENT, Catherine DI FOLCO, Patrick CHAIZE, Alain SCHMITZ, Michel SAVIN, Florence LASSARADE, Pascale GRUNY, Marta de CIDRAC, Brigitte LHERBIER, Jean Pierre VOGEL, Loïc HERVÉ, Daniel LAURENT, Jacky DEROMEDI, Pascale BORIES, Philippe DALLIER, Anne-Marie BERTRAND, Claudine THOMAS, Benoît HURÉ, Pierre CHARON, André REICHARDT, Frédérique GERBAUD, Brigitte MICOULEAU, Gilbert BOUCHET, René DANESI, Pascal ALLIZARD, Damien REGNARD, Vincent SEGOUIN, Guy-Dominique KENNEL, Bernard FOURNIER, Claude KERN, François BONHOMME, Jean-Pierre LELEUX, Édouard COURTIAL, Daniel CHASSEING, Serge BABARY, Rémy POINTEREAU, Chantal DESEYNE, Stéphane PIEDNOIR, Joëlle GARRIAUD-MAYLAM, Bruno SIDO, Annie DELMONT-KOROPOULIS, Jean-François RAPIN, Sophie JOISSAINS, Yves DÉTRAIGNE";"proposition de loi Tenue d'un procès en cas de procédure d'irresponsabilité pénale pour cause de trouble mental";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-297.html";"caduc";"";"";"";"";"Justice, Questions sociales et santé"
2019;308;"05/02/2020";"Brigitte LHERBIER";"proposition de loi relative aux compétences du juge des enfants";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-308.html";"caduc";"";"";"";"";"Famille, Justice, Société"
2019;311;"07/02/2020";"Josiane COSTES, Jean-Claude REQUIER, Guillaume ARNELL, Stéphane ARTANO, Alain BERTRAND, Henri CABANEL, Maryse CARRÈRE, Joseph CASTELLI, Yvon COLLIN, Jean-Pierre CORBISEZ, Ronan DANTEC, Nathalie DELATTRE, Jean-Marc GABOUTY, Éric GOLD, Jean-Noël GUÉRINI, Véronique GUILLOTIN, Éric JEANSANNETAS, Mireille JOUVE, Joël LABBÉ, Françoise LABORDE, Olivier LÉONHARDT, Jean-Yves ROUX, Raymond VALL";"proposition de loi visant à apporter un cadre stable d'épanouissement et de développement aux mineurs vulnérables sur le territoire français";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-311.html";"Première lecture (AN)";"";"";"";"";"Éducation, Famille, Société"
2019;312;"10/02/2020";"Ronan LE GLEUT, Christophe-André FRASSA, Jacky DEROMEDI, Robert del PICCHIA, Damien REGNARD, Évelyne RENAUD-GARABEDIAN, Jérôme BASCHER, Martine BERTHET, Anne-Marie BERTRAND, Jean BIZET, François BONHOMME, Jean-Marc BOYER, Max BRISSON, François CALVET, Agnès CANAYER, Anne CHAIN-LARCHÉ, Pierre CHARON, Marta de CIDRAC, Pierre CUYPERS, René DANESI, Laure DARCOS, Catherine DEROCHE, Nicole DURANTON, Dominique ESTROSI SASSONE, Bernard FOURNIER, Pascale GRUNY, Corinne IMBERT, Élisabeth LAMURE, Florence LASSARADE, Daniel LAURENT, Antoine LEFÈVRE, Jean-Pierre LELEUX, Brigitte LHERBIER, Gérard LONGUET, Vivette LOPEZ, Michel MAGRAS, Didier MANDELLI, Jean-François MAYET, Sébastien MEURANT, Philippe MOUILLER, Olivier PACCAUD, Cyril PELLEVAT, Cédric PERRIN, Stéphane PIEDNOIR, Jackie PIERRE, Isabelle RAIMOND-PAVERO, Michel RAISON, Jean-François RAPIN, Hugues SAURY, Bruno SIDO, Jean SOL, Claudine THOMAS, Catherine TROENDLÉ, Jean-Pierre VIAL, Jean Pierre VOGEL";"proposition de loi portant création d'un fonds d'urgence pour les Français de l'étranger victimes de catastrophes naturelles ou d'événements politiques majeurs";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-312.html";"Première lecture (AN)";"";"";"";"";"Budget, Économie et finances, fiscalité"
2019;313;"12/02/2020";"Nadine GRELET-CERTENAIS";"proposition de loi visant à intensifier la lutte contre la prolifération du frelon asiatique (vespa velutina nigrithorax)";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-313.html";"caduc";"";"";"";"";"Agriculture et pêche, Collectivités territoriales, Environnement"
2019;323;"17/02/2020";"Bernard JOMIER, Patrick KANNER, Jacques BIGOT, Maurice ANTISTE, Viviane ARTIGALAS, Claude BÉRIT-DÉBAT, Joël BIGOT, Maryvonne BLONDIN, Martial BOURQUIN, Thierry CARCENAC, Catherine CONCONNE, Hélène CONWAY-MOURET, Michel DAGBERT, Yves DAUDIGNY, Marie-Pierre de LA GONTRIE, Gilbert-Luc DEVINAZ, Jérôme DURAIN, Rémi FÉRAUD, Corinne FÉRET, Jean-Luc FICHET, Martine FILLEUL, Hervé GILLÉ, Nadine GRELET-CERTENAIS, Annie GUILLEMOT, Laurence HARRIBEY, Olivier JACQUIN, Victoire JASMIN, Gisèle JOURDA, Éric KERROUCHE, Bernard LALANDE, Jean-Yves LECONTE, Claudine LEPAGE, Jean-Jacques LOZACH, Monique LUBIN, Jacques-Bernard MAGNER, Christian MANABLE, Rachel MAZUIR, Michelle MEUNIER, Marie-Pierre MONIER, Angèle PRÉVILLE, Laurence ROSSIGNOL, Jean-Pierre SUEUR, Rachid TEMAL, Nelly TOCQUEVILLE, Jean-Marc TODESCHINI, Jean-Louis TOURENNE, Sabine VAN HEGHE, Yannick VAUGRENARD";"proposition de loi portant pérennisation et généralisation des maisons de naissance";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-323.html";"caduc";"";"";"";"";"Famille, Questions sociales et santé"
2019;324;"18/02/2020";"Henri LEROY, Bruno RETAILLEAU, Philippe DALLIER, Alain MILON, Olivier PACCAUD, Jean-François LONGEOT, François CALVET, Jean Pierre VOGEL, Cyril PELLEVAT, Jacky DEROMEDI, Ronan LE GLEUT, Antoine LEFÈVRE, Catherine DI FOLCO, Catherine DEROCHE, Sébastien MEURANT, Franck MENONVILLE, Joël GUERRIAU, Édouard COURTIAL, Marie-Christine CHAUVIN, Daniel LAURENT, Bernard FOURNIER, Bernard BONNE, Stéphane PIEDNOIR, Marc LAMÉNIE, Gérard LONGUET, Pierre CHARON, Christine BONFANTI-DOSSAT, Alain MARC, Viviane MALET, Jean-François RAPIN, Daniel CHASSEING, Sylviane NOËL, Martine BERTHET, Dominique ESTROSI SASSONE, Annie DELMONT-KOROPOULIS, Laurent SOMON, Nathalie DELATTRE, Pierre LOUAULT, Marc-Philippe DAUBRESSE, Valérie BOYER, Brigitte MICOULEAU, Else JOSEPH, Max BRISSON, Jean-Pierre MOGA, Joëlle GARRIAUD-MAYLAM, Frédérique PUISSAT, Corinne IMBERT, Laurent BURGOA, Anne CHAIN-LARCHÉ, Serge BABARY, Annick BILLON, Colette MÉLOT, Évelyne PERROT, Vivette LOPEZ, Jérôme BASCHER, Pierre-Antoine LEVI, Jean-Louis LAGOURGUE, Emmanuel CAPUS, Stéphane ARTANO, Damien REGNARD, Jean-Pierre DECOOL, Dany WATTEBLED, Nassimah DINDAR, Patrick CHAIZE, Alexandra BORCHIO FONTIMP, Patricia DEMAS, Annick JACQUEMET, Catherine BELRHITI, Marie MERCIER, Laurence MULLER-BRONN, Isabelle RAIMOND-PAVERO, Pierre CUYPERS, Nadia SOLLOGOUB, Alain CHATILLON, Rémy POINTEREAU, Brigitte LHERBIER, Françoise GATEL, Françoise DUMONT, Hugues SAURY, Laure DARCOS, Christophe-André FRASSA, Étienne BLANC, Claude KERN, Philippe TABAROT";"proposition de loi visant à prévenir les événements climatiques extrêmes";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-324.html";"caduc";"";"";"";"";"Aménagement du territoire, Environnement"
2019;339;"19/02/2020";"Patrick KANNER, Claude RAYNAL, Vincent ÉBLÉ, Laurence ROSSIGNOL, Jacques BIGOT, Maurice ANTISTE, Viviane ARTIGALAS, Claude BÉRIT-DÉBAT, Joël BIGOT, Maryvonne BLONDIN, Nicole BONNEFOY, Yannick BOTREL, Martial BOURQUIN, Thierry CARCENAC, Catherine CONCONNE, Hélène CONWAY-MOURET, Roland COURTEAU, Michel DAGBERT, Yves DAUDIGNY, Gilbert-Luc DEVINAZ, Alain DURAN, Jérôme DURAIN, Rémi FÉRAUD, Corinne FÉRET, Jean-Luc FICHET, Martine FILLEUL, Hervé GILLÉ, Nadine GRELET-CERTENAIS, Annie GUILLEMOT, Laurence HARRIBEY, Olivier JACQUIN, Victoire JASMIN, Patrice JOLY, Bernard JOMIER, Gisèle JOURDA, Éric KERROUCHE, Bernard LALANDE, Claudine LEPAGE, Jean-Jacques LOZACH, Victorin LUREL, Jacques-Bernard MAGNER, Christian MANABLE, Didier MARIE, Rachel MAZUIR, Michelle MEUNIER, Marie-Françoise PEROL-DUMONT, Angèle PRÉVILLE, Jean-Pierre SUEUR, Sophie TAILLÉ-POLIAN, Rachid TEMAL, Nelly TOCQUEVILLE, Jean-Louis TOURENNE, Sabine VAN HEGHE, Yannick VAUGRENARD";"proposition de loi visant à rendre effectif et à renforcer le plafonnement des frais bancaires";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-339.html";"Première lecture (AN)";"";"";"";"";"Économie et finances, fiscalité"
2019;354;"26/02/2020";"Michel SAVIN, Catherine DEROCHE, Marie MERCIER, Dominique VÉRIEN, Stéphane PIEDNOIR, Pascal ALLIZARD, Jérôme BASCHER, Martine BERTHET, Anne-Marie BERTRAND, Annick BILLON, François BONHOMME, Bernard BONNE, Pascale BORIES, Gilbert BOUCHET, Céline BOULAY-ESPÉRONNIER, Max BRISSON, François CALVET, Agnès CANAYER, Michel CANÉVET, Anne CHAIN-LARCHÉ, Patrick CHAIZE, Pierre CHARON, Daniel CHASSEING, Alain CHATILLON, Marie-Christine CHAUVIN, Guillaume CHEVROLLIER, Édouard COURTIAL, Laure DARCOS, Jean-Pierre DECOOL, Jacky DEROMEDI, Chantal DESEYNE, Yves DÉTRAIGNE, Catherine DI FOLCO, Élisabeth DOINEAU, Alain DUFAUT, Catherine DUMAS, Nicole DURANTON, Dominique ESTROSI SASSONE, Jacqueline EUSTACHE-BRINIO, Françoise FÉRAT, Bernard FOURNIER, Jean-Marc GABOUTY, Françoise GATEL, Frédérique GERBAUD, Colette GIUDICELLI, Éric GOLD, Guillaume GONTARD, Sylvie GOY-CHAVENT, Daniel GREMILLET, Jean-Noël GUÉRINI, Jocelyne GUIDEZ, Loïc HERVÉ, Alain HOUPERT, Jean-Raymond HUGONET, Jean-François HUSSON, Xavier IACOVELLI, Corinne IMBERT, Mireille JOUVE, Claudine KAUFFMANN, Guy-Dominique KENNEL, Claude KERN, Françoise LABORDE, Jean-Louis LAGOURGUE, Marc LAMÉNIE, Élisabeth LAMURE, Christine LANFRANCHI DORGAL, Florence LASSARADE, Michel LAUGIER, Daniel LAURENT, Christine LAVARDE, Antoine LEFÈVRE, Jean-Pierre LELEUX, Jean-François LONGEOT, Vivette LOPEZ, Viviane MALET, Pascal MARTIN, Franck MENONVILLE, Brigitte MICOULEAU, Louis-Jean de NICOLAY, Sylviane NOËL, Olivier PACCAUD, Cyril PELLEVAT, Philippe PEMEZEC, Cédric PERRIN, Jackie PIERRE, Gérard POADJA, Sophie PRIMAS, Frédérique PUISSAT, Michel RAISON, Jean-François RAPIN, Damien REGNARD, Jean-Claude REQUIER, Marie-Pierre RICHER, Jean-Yves ROUX, René-Paul SAVARY, Bruno SIDO, Jean SOL, Claudine THOMAS, Sylvie VERMEILLET, Jean Pierre VOGEL, Dany WATTEBLED";"proposition de loi tendant à renforcer la protection des mineurs face aux violences sexuelles dans le milieu sportif";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-354.html";"caduc";"";"";"";"";"Questions sociales et santé, Société, Sports"
2019;356;"26/02/2020";"Jacques GENEST, Mathieu DARNAUD, Max BRISSON, Daniel LAURENT, Jean-Marie MORISSET, Gérard LONGUET, Élisabeth LAMURE, Nicole DURANTON, René DANESI, Jérôme BASCHER, Stéphane PIEDNOIR, Brigitte LHERBIER, Jacky DEROMEDI, Pierre CHARON, Bernard FOURNIER, François BONHOMME, Sylviane NOËL";"proposition de loi visant à favoriser l'installation de médecins dans les déserts médicaux";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl19-356.html";"caduc";"";"";"";"";"Questions sociales et santé"
